source_id,source,tf_id,restaurant_url,restaurant_name,latitude,longitude,address,street,house_number,postal_code,city,rating,review_count,has_rating,has_review_count,low_review,avg_price_eur,discount_pct,has_discount,cuisines,dietary_options,has_hours,photo_count,has_reviews,sample_size,sample_avg_rating,rating_sample_divergent,flags
sadler-r69244,thefork,69244,https://www.thefork.it/ristorante/sadler-r69244,Sadler,45.47268309999999,9.192505200000001,"Via dell'Annunciata, 14, Milano, 20121, Italia",Via dell'Annunciata,14,20121,Milano,9.3,477,1,1,0,160,30,1,['Mediterraneo'],[],1,15,1,5,9.6,0,[]
salsamenteria-delle-coppelle-milano-r813789,thefork,813789,https://www.thefork.it/ristorante/salsamenteria-delle-coppelle-milano-r813789,Salsamenteria delle Coppelle Milano,45.4774674,9.188097400000002,"Via Solferino, 34b, Milano, 20121, Italia",Via Solferino,34b,20121,Milano,7.6,10,1,1,0,15,,0,['Italiano'],[],1,5,1,5,7.6,0,[]
sandi-r848105,thefork,848105,https://www.thefork.it/ristorante/sandi-r848105,Sandì,45.4753104,9.2161478,"Via Francesco Hayez, 13, Milano, 20129, Italia",Via Francesco Hayez,13,20129,Milano,9.3,,1,0,0,30,20,1,['Fusion'],[],0,37,0,0,,0,['missing_review_count']
sapore-indiano-krishna-milano-r850845,thefork,850845,https://www.thefork.it/ristorante/sapore-indiano-krishna-milano-r850845,Sapore Indiano Krishna Milano,45.4679648,9.1333118,"Via Rembrandt, 58, Milano, 20148, Italia",Via Rembrandt,58,20148,Milano,9.3,4,1,1,1,25,30,1,['Indiano'],[],0,18,1,2,8.75,0,['low_review']
sapori-uiguri-cucina-e-griglia-alla-brace-r860799,thefork,860799,https://www.thefork.it/ristorante/sapori-uiguri-cucina-e-griglia-alla-brace-r860799,SAPORI UIGURI Cucina e Griglia alla Brace,45.4891994,9.1828427,"Via Carlo Farini, 31, Milano, 20159, Italia",Via Carlo Farini,31,20159,Milano,8.7,3,1,1,1,21,30,1,['Asiatico'],[],0,4,0,0,,0,['low_review']
saravanaa-bhavan-milano-r837195,thefork,837195,https://www.thefork.it/ristorante/saravanaa-bhavan-milano-r837195,Saravanaa Bhavan Milano,45.461469,9.1912073,"Via Flavio Baracchini, 9, Milano, 20122, Italia",Via Flavio Baracchini,9,20122,Milano,8.4,141,1,1,0,22,,0,['Indiano'],[],0,35,1,5,8.7,0,[]
saya-pizza-r847841,thefork,847841,https://www.thefork.it/ristorante/saya-pizza-r847841,SAYA Pizza,45.4560276,9.1814421,"Via Vetere, 12, Milano, 20123, Italia",Via Vetere,12,20123,Milano,7.4,32,1,1,0,25,,0,['Pizzeria'],[],0,20,1,5,8.7,1,['rating_sample_divergent']
scewin-r823654,thefork,823654,https://www.thefork.it/ristorante/scewin-r823654,Scewin,45.49017569999999,9.183590299999999,"Via Carlo Farini, 38a, Milano, 20159, Italia",Via Carlo Farini,38a,20159,Milano,9.3,103,1,1,0,21,20,1,"['Marocchino', 'Orientale']",['vegetarian'],1,33,1,5,9.7,0,[]
sciue-navigli-r356741,thefork,356741,https://www.thefork.it/ristorante/sciue-navigli-r356741,SCIUÉ Navigli,45.4516693,9.1775783,"Alzaia Naviglio Pavese, 6, Milano, 20143, Italia",Alzaia Naviglio Pavese,6,20143,Milano,8.3,2402,1,1,0,19,20,1,"['Italiano', 'Pizzeria', 'Europeo']",[],1,14,1,5,8.3,0,[]
sciue-premuda-r569565,thefork,569565,https://www.thefork.it/ristorante/sciue-premuda-r569565,SCIUÉ Premuda,45.4648541,9.2069276,"Viale Premuda, 13, Milano, 20129, Italia",Viale Premuda,13,20129,Milano,8.9,948,1,1,0,25,,0,['Mediterraneo'],[],1,81,1,5,9.2,0,[]
sciue-solari-r55213,thefork,55213,https://www.thefork.it/ristorante/sciue-solari-r55213,SCIUÉ Solari,45.4561,9.1651,"Via Solari, 6, Milano, 20144, Italia",Via Solari,6,20144,Milano,8.5,3932,1,1,0,22,30,1,"['Pizzeria', 'Europeo', 'Italiano']",[],1,16,1,5,8.2,0,[]
sciue-washington-r817246,thefork,817246,https://www.thefork.it/ristorante/sciue-washington-r817246,Sciué Washington,45.4625739,9.1545477,"Via Giorgio Washington, 52, Milano, 20146, Italia",Via Giorgio Washington,52,20146,Milano,8.9,399,1,1,0,20,,0,['Italiano'],[],1,47,1,5,9.6,0,[]
serendib-r50273,thefork,50273,https://www.thefork.it/ristorante/serendib-r50273,Serendib,45.47992,9.18302,"Via Pontida 2, Milano, 20121, Italia",Via Pontida 2,,20121,Milano,8.6,41,1,1,0,22,30,1,"['Indiano', 'Asiatico']","['halal', 'vegetarian']",1,13,1,5,7.6,0,[]
shalimar-r378123,thefork,378123,https://www.thefork.it/ristorante/shalimar-r378123,Shalimar,45.4466493,9.1973479,"Viale Toscana, 2, Milano, 20136, Italia",Viale Toscana,2,20136,Milano,8.8,393,1,1,0,15,20,1,"['Indiano', 'Asiatico']",[],1,8,1,5,8.2,0,[]
shambo-r465529,thefork,465529,https://www.thefork.it/ristorante/shambo-r465529,Shambò,45.4916512,9.2058104,"Via Edolo, 1, Milano, 20125, Italia",Via Edolo,1,20125,Milano,9.0,283,1,1,0,20,,0,['Fusion'],[],1,15,1,5,9.1,0,[]
shancheng-ristorante-cinese-r822925,thefork,822925,https://www.thefork.it/ristorante/shancheng-ristorante-cinese-r822925,Shancheng ristorante cinese 山城小灶,45.4532473,9.1743363,"Via Vigevano, 8, Milano, 20144, Italia",Via Vigevano,8,20144,Milano,10.0,26,1,1,0,24,,0,['Asiatico'],[],1,20,1,5,8.9,1,['rating_sample_divergent']
shokuge-tei-r687643,thefork,687643,https://www.thefork.it/ristorante/shokuge-tei-r687643,Shokuge tei,45.4612852,9.1357174,"Piazzale Giovanni delle Bande Nere, 9, Milano, 20146, Italia",Piazzale Giovanni delle Bande Nere,9,20146,Milano,8.7,635,1,1,0,35,,0,['Asiatico'],[],1,37,1,5,6.9,1,['rating_sample_divergent']
signorvino-milano-dante-r464519,thefork,464519,https://www.thefork.it/ristorante/signorvino-milano-dante-r464519,Signorvino - Milano Dante,45.4672316,9.1832455,"Via Dante, 15, Milano, 20123, Italia",Via Dante,15,20123,Milano,8.7,738,1,1,0,25,,0,['Cucina locale'],[],1,54,1,5,7.1,1,['rating_sample_divergent']
signorvino-milano-duomo-r342841,thefork,342841,https://www.thefork.it/ristorante/signorvino-milano-duomo-r342841,Signorvino – Milano Duomo,45.4643975,9.1928781,"Piazza del Duomo, 22, Milano, 20122, Italia",Piazza del Duomo,22,20122,Milano,9.1,653,1,1,0,25,20,1,"['Italiano', 'Europeo']",['vegetarian'],1,15,1,5,9.4,0,[]
siloe-bistrot-r848415,thefork,848415,https://www.thefork.it/ristorante/siloe-bistrot-r848415,Siloe Bistrot,45.5195053,9.1875804,"Via Antonio Cesari, 19, Milano, 20162, Italia",Via Antonio Cesari,19,20162,Milano,8.0,15,1,1,0,26,30,1,"['Italiano', 'Europeo']",[],0,33,1,5,9.1,1,['rating_sample_divergent']
silvano-vini-e-cibi-al-banco-r828052,thefork,828052,https://www.thefork.it/ristorante/silvano-vini-e-cibi-al-banco-r828052,Silvano Vini e Cibi Al Banco,45.4928936,9.216665599999999,"Piazza Morbegno, 2, Milano, 20125, Italia",Piazza Morbegno,2,20125,Milano,8.4,,1,0,0,20,20,1,"['Italiano', 'Europeo']",[],0,34,0,0,,0,['missing_review_count']
slice-r697067,thefork,697067,https://www.thefork.it/ristorante/slice-r697067,Slice,45.4769922,9.1703814,"Via Giovanni Gherardini 2, Milano, 20145, Italia",Via Giovanni Gherardini 2,,20145,Milano,9.2,843,1,1,0,15,,0,['Pizzeria'],[],1,69,1,5,9.1,0,[]
sogni-r828177,thefork,828177,https://www.thefork.it/ristorante/sogni-r828177,Sogni,45.458392,9.175142100000002,"Via S. Calocero, 8, Milano, 20123, Italia",Via S. Calocero,8,20123,Milano,,0,0,1,1,100,,0,['Mediterraneo'],[],0,1,0,0,,0,"['no_rating', 'low_review']"
solar-grill-r849426,thefork,849426,https://www.thefork.it/ristorante/solar-grill-r849426,Solar Grill,45.4835928,9.163731,"Via Piero della Francesca, 29, Milano, 20154, Italia",Via Piero della Francesca,29,20154,Milano,8.4,118,1,1,0,38,40,1,"['Di Carne', 'Mediterraneo']",[],0,17,1,5,8.6,0,[]
soprattutto-r464093,thefork,464093,https://www.thefork.it/ristorante/soprattutto-r464093,Soprattutto,,,"Piazza Cartagine, 4, Milano",Piazza Cartagine,4,,Milano,9.2,1709,1,1,0,25,,0,['Di Carne'],[],0,,0,0,,0,[]
soyko-ramen-porta-romana-r813327,thefork,813327,https://www.thefork.it/ristorante/soyko-ramen-porta-romana-r813327,Soyko Ramen Porta Romana,45.45078179999999,9.2026816,"Via Crema, 1, Milano, 20135, Italia",Via Crema,1,20135,Milano,9.4,520,1,1,0,20,50,1,['Asiatico'],['vegetarian'],1,17,1,5,9.8,0,[]
starita-milano-r803566,thefork,803566,https://www.thefork.it/ristorante/starita-milano-r803566,Starita - Milano,45.47668059999999,9.170200399999999,"Via Giovanni Gherardini, 1, Milano, 20145, Italia",Via Giovanni Gherardini,1,20145,Milano,9.2,459,1,1,0,15,,0,['Italiano'],[],1,42,1,5,8.9,0,[]
stopesce-r828311,thefork,828311,https://www.thefork.it/ristorante/stopesce-r828311,Stopesce,45.4456458,9.161463300000001,"Viale Cassala, 31, Milano, 20143, Italia",Viale Cassala,31,20143,Milano,7.9,312,1,1,0,23,,0,['Di Pesce'],[],1,34,1,5,8.6,0,[]
sushi-sashimi-r655813,thefork,655813,https://www.thefork.it/ristorante/sushi-sashimi-r655813,Sushi Sashimi,45.4539038,9.1582504,"Via Andrea Solari, 48, Milano, 20144, Italia",Via Andrea Solari,48,20144,Milano,9.0,159,1,1,0,25,,0,['Giapponese'],[],1,23,1,5,9.6,0,[]
sushiyuhu-r389777,thefork,389777,https://www.thefork.it/ristorante/sushiyuhu-r389777,Sushiyuhu,45.5186286,9.1702436,"Via Alessandro Astesani, 29, Milano, 20161, Italia",Via Alessandro Astesani,29,20161,Milano,8.9,1563,1,1,0,22,20,1,"['Giapponese', 'Asiatico']",[],1,14,1,5,9.0,0,[]
ta-bueno-navigli-r854472,thefork,854472,https://www.thefork.it/ristorante/ta-bueno-navigli-r854472,Ta’ Bueno Navigli,45.4531848,9.180136599999999,"P.za Ventiquattro Maggio, 4, Milano, 20123, Italia",P.za Ventiquattro Maggio,4,20123,Milano,7.5,15,1,1,0,26,,0,['Peruviano'],[],0,7,1,5,6.4,1,['rating_sample_divergent']
tagiura-r843854,thefork,843854,https://www.thefork.it/ristorante/tagiura-r843854,Tagiura,45.4578717,9.150305099999999,"Via Tagiura, 5, Milano, 20146, Italia",Via Tagiura,5,20146,Milano,8.5,91,1,1,0,27,20,1,"['Cucina locale', 'Di Carne', 'Di Pesce', 'Italiano', 'Lombardo', 'Europeo']","['gluten_free', 'organic', 'vegan', 'vegetarian']",0,16,1,5,8.0,0,[]
taj-mahal-r835166,thefork,835166,https://www.thefork.it/ristorante/taj-mahal-r835166,Taj Mahal,45.476858,9.1726282,"Via L. Cagnola, 4, Milano, 20154, Italia",Via L. Cagnola,4,20154,Milano,9.3,317,1,1,0,19,20,1,"['Indiano', 'Asiatico']","['halal', 'gluten_free', 'vegan', 'vegetarian']",0,40,1,5,9.1,0,[]
tartare-house-garibaldi-all-interno-della-galleria-in-fondo-a-sinistra-r848507,thefork,848507,https://www.thefork.it/ristorante/tartare-house-garibaldi-all-interno-della-galleria-in-fondo-a-sinistra-r848507,"Tartare House - Garibaldi (all'interno della galleria, in fondo a sinistra)",45.47854,9.1856288,"Corso Garibaldi, 104, Milano, 20121, Italia",Corso Garibaldi,104,20121,Milano,9.3,88,1,1,0,40,30,1,[],[],0,51,1,5,8.3,0,[]
tasty-bite-cucina-indiana-r854464,thefork,854464,https://www.thefork.it/ristorante/tasty-bite-cucina-indiana-r854464,"Tasty Bite Cucina Indiana,",45.4482365,9.197707,"Via Giuseppe Ripamonti, 19, Milano, 20135, Italia",Via Giuseppe Ripamonti,19,20135,Milano,2.0,,1,0,0,20,50,1,"['Indiano', 'Asiatico']",['vegetarian'],0,13,0,0,,0,['missing_review_count']
taverna-del-borgo-antico-r46662,thefork,46662,https://www.thefork.it/ristorante/taverna-del-borgo-antico-r46662,Taverna del Borgo Antico,45.47199,9.18561,"Via Madonnina 27, Milano, 20121, Italia",Via Madonnina 27,,20121,Milano,8.3,478,1,1,0,30,20,1,"['Italiano', 'Milanese', 'Pizzeria', 'Europeo', 'Lombardo']",['vegetarian'],1,13,1,5,7.2,1,['rating_sample_divergent']
terrazza-gallia-r265629,thefork,265629,https://www.thefork.it/ristorante/terrazza-gallia-r265629,Terrazza Gallia,45.4858293,9.2019052,"Piazza Duca d'Aosta, 9, Milano, 20124, Italia",Piazza Duca d'Aosta,9,20124,Milano,9.5,730,1,1,0,66,,0,['Lombardo'],[],1,42,1,5,9.7,0,[]
terrazza-palestro-r54453,thefork,54453,https://www.thefork.it/ristorante/terrazza-palestro-r54453,Terrazza Palestro,45.4727586,9.1964477,"Via Palestro, 2, Milano, 20121, Italia",Via Palestro,2,20121,Milano,8.8,477,1,1,0,70,,0,['Italiano'],[],1,36,1,5,9.4,0,[]
testami-r856004,thefork,856004,https://www.thefork.it/ristorante/testami-r856004,TestaMi,45.4481994,9.1556465,"Alzaia Naviglio Grande, 122, Milano, 20144, Italia",Alzaia Naviglio Grande,122,20144,Milano,9.3,31,1,1,0,30,20,1,['Toscano'],[],0,24,1,5,8.7,0,[]
that-s-panaro-milano-r836347,thefork,836347,https://www.thefork.it/ristorante/that-s-panaro-milano-r836347,That's Panaro Milano,45.4734804,9.206680400000002,"Viale Piave, 40B, Milano, 20129, Italia",Viale Piave,40B,20129,Milano,8.8,74,1,1,0,15,,1,"['Campano', 'Italiano', 'Europeo']","['gluten_free', 'vegan', 'vegetarian']",0,16,1,5,8.2,0,[]
the-district-r825072,thefork,825072,https://www.thefork.it/ristorante/the-district-r825072,The District,45.4822497,9.15265,"Via Bartolomeo Colleoni, 14, Milano, 20149, Italia",Via Bartolomeo Colleoni,14,20149,Milano,8.2,41,1,1,0,25,20,1,['Mediterraneo'],[],1,22,1,5,8.0,0,[]
the-longevity-kitchen-bistrot-r837296,thefork,837296,https://www.thefork.it/ristorante/the-longevity-kitchen-bistrot-r837296,The Longevity kitchen bistrot,45.47874059999999,9.171328899999999,"Via Francesco Melzi d'Eril, 34, Milano, 20154, Italia",Via Francesco Melzi d'Eril,34,20154,Milano,8.1,50,1,1,0,37,30,1,['Italiano'],[],0,38,1,5,7.5,0,[]
the-public-house-r857467,thefork,857467,https://www.thefork.it/ristorante/the-public-house-r857467,The Public House,45.4777421,9.1797904,"Piazza Lega Lombarda, 1, Milano, 20154, Italia",Piazza Lega Lombarda,1,20154,Milano,9.9,,1,0,0,15,50,1,"['Cucina internazionale', 'Italiano', 'Europeo']",['vegetarian'],0,20,0,0,,0,['missing_review_count']
tigella-s-r855993,thefork,855993,https://www.thefork.it/ristorante/tigella-s-r855993,Tigella's,45.4547411,9.1756102,"Viale Gabriele D'Annunzio, 7, Milano, 20123, Italia",Viale Gabriele D'Annunzio,7,20123,Milano,8.9,34,1,1,0,20,,0,['Italiano'],[],0,8,1,5,9.8,0,[]
tijuana-cafe-r205821,thefork,205821,https://www.thefork.it/ristorante/tijuana-cafe-r205821,Tijuana Cafè,45.4443903,9.2163729,"Via Tullo Massarani, 5, Milano, 20139, Italia",Via Tullo Massarani,5,20139,Milano,8.4,2216,1,1,0,20,30,1,"['Messicano', 'Sudamericano']",['vegetarian'],0,37,1,5,9.5,1,['rating_sample_divergent']
tiraboschi-6-r280677,thefork,280677,https://www.thefork.it/ristorante/tiraboschi-6-r280677,Tiraboschi 6,45.4524841,9.20899,"Via Gerolamo Tiraboschi, 6, Milano, 20135, Italia",Via Gerolamo Tiraboschi,6,20135,Milano,8.5,395,1,1,0,35,,0,['Italiano'],[],1,33,1,5,9.2,0,[]
tok-ramen-r854655,thefork,854655,https://www.thefork.it/ristorante/tok-ramen-r854655,Tok Ramen,45.4792946,9.179769199999999,"Via Bramante, 9, Milano, 20154, Italia",Via Bramante,9,20154,Milano,9.2,162,1,1,0,25,50,1,"['Giapponese', 'Asiatico']",['vegetarian'],0,16,1,5,9.4,0,[]
trafilata-santa-tecla-r544415,thefork,544415,https://www.thefork.it/ristorante/trafilata-santa-tecla-r544415,Trafilata Santa Tecla,45.4625452,9.1930632,"Via Santa Tecla, 4, Milano, 20122, Italia",Via Santa Tecla,4,20122,Milano,6.8,31,1,1,0,12,,0,['Cucina locale'],[],1,29,1,5,7.5,0,[]
trattoria-della-gloria-r828180,thefork,828180,https://www.thefork.it/ristorante/trattoria-della-gloria-r828180,Trattoria della Gloria,45.4477304,9.175250600000002,"Via Mario Pichi, 5, Milano, 20143, Italia",Via Mario Pichi,5,20143,Milano,8.9,,1,0,0,35,30,1,['Mediterraneo'],[],0,38,0,0,,0,['missing_review_count']
trattoria-la-colonna-r209585,thefork,209585,https://www.thefork.it/ristorante/trattoria-la-colonna-r209585,Trattoria La Colonna,45.4653642,9.1812541,"Via Santa Maria alla Porta, 10, Milano, 20123, Italia",Via Santa Maria alla Porta,10,20123,Milano,8.2,364,1,1,0,35,,0,['Milanese'],[],0,40,1,5,7.9,0,[]
trattoria-la-pesa-dal-1902-r436005,thefork,436005,https://www.thefork.it/ristorante/trattoria-la-pesa-dal-1902-r436005,Trattoria la Pesa dal 1902,45.4680312,9.134669,"Via Giovanni Fantoni, 26, Milano, 20148, Italia",Via Giovanni Fantoni,26,20148,Milano,9.3,1600,1,1,0,30,20,1,"['Milanese', 'Lombardo']",[],1,16,1,5,9.8,0,[]
trattoria-otto-cima-7-ortica-r604075,thefork,604075,https://www.thefork.it/ristorante/trattoria-otto-cima-7-ortica-r604075,Trattoria Otto Cima 7 - Ortica,45.4719351,9.2465408,"Via Camillo e Otto Cima, 7, Milano, 20134, Italia",Via Camillo e Otto Cima,7,20134,Milano,8.2,1118,1,1,0,30,40,1,['Cucina locale'],[],1,37,1,5,8.1,0,[]
trippa-r842846,thefork,842846,https://www.thefork.it/ristorante/trippa-r842846,Trippa,45.4524105,9.2052233,"Via Giorgio Vasari, 3, Milano, 20135, Italia",Via Giorgio Vasari,3,20135,Milano,9.7,37,1,1,0,60,30,1,"['Italiano', 'Europeo']",[],0,10,1,5,10.0,0,[]
troisi-r813050,thefork,813050,https://www.thefork.it/ristorante/troisi-r813050,Troisi,45.4955587,9.172264199999999,"Viale Luigi Torelli, 2, Milano, 20158, Italia",Viale Luigi Torelli,2,20158,Milano,8.7,64,1,1,0,34,20,1,['Italiano'],[],1,42,1,5,9.2,0,[]
tuttaltro-suono-e-il-vino-r332609,thefork,332609,https://www.thefork.it/ristorante/tuttaltro-suono-e-il-vino-r332609,Tuttaltro Suono e il Vino,45.4836654,9.2423991,"Via Conte Rosso, 23, Milano, 20152, Italia",Via Conte Rosso,23,20152,Milano,6.6,135,1,1,0,20,,0,['Mediterraneo'],[],1,17,1,5,7.3,0,[]
tuya-milano-r834826,thefork,834826,https://www.thefork.it/ristorante/tuya-milano-r834826,Tuya Milano,45.480693,9.1961084,"Piazza Bo Bardi Lina, 7, Milano, 20124, Italia",Piazza Bo Bardi Lina,7,20124,Milano,,7,0,1,1,70,,0,['Italiano'],[],0,6,1,1,5.5,0,"['no_rating', 'low_review']"
ultra-milano-r828198,thefork,828198,https://www.thefork.it/ristorante/ultra-milano-r828198,Ultra Milano,45.4523496,9.2023228,"Viale Monte Nero, 1, Milano, 20135, Italia",Viale Monte Nero,1,20135,Milano,,0,0,1,1,50,,0,['Pizzeria'],[],0,,0,0,,0,"['no_rating', 'low_review']"
uma-sushi-grill-r692055,thefork,692055,https://www.thefork.it/ristorante/uma-sushi-grill-r692055,Uma Sushi & Grill,45.478585,9.203772,"Via Felice Casati, 19, Milano, 20124, Italia",Via Felice Casati,19,20124,Milano,7.5,1483,1,1,0,25,,0,['Giapponese'],[],1,39,1,5,8.3,0,[]
un-mondo-di-sapori-r475623,thefork,475623,https://www.thefork.it/ristorante/un-mondo-di-sapori-r475623,Un mondo di Sapori,45.4642948,9.2314013,"Via Giacomo Zanella, 59, Milano, 20133, Italia",Via Giacomo Zanella,59,20133,Milano,8.7,186,1,1,0,20,,0,['Mediterraneo'],[],1,13,1,5,9.5,0,[]
un-posto-a-milano-r342565,thefork,342565,https://www.thefork.it/ristorante/un-posto-a-milano-r342565,Un Posto a Milano,45.4510845,9.2115695,"Via Privata Cuccagna, 2, Milano, 20135, Italia",Via Privata Cuccagna,2,20135,Milano,8.8,985,1,1,0,45,30,1,"['Cucina locale', 'Italiano', 'Mediterraneo', 'Europeo']","['gluten_free', 'organic', 'vegan', 'vegetarian']",1,16,1,5,9.0,0,[]
vasiliki-kouzina-r570731,thefork,570731,https://www.thefork.it/ristorante/vasiliki-kouzina-r570731,Vasiliki Kouzina,45.4578713,9.2072393,"Via Clusone, 6, Milano, 20135, Italia",Via Clusone,6,20135,Milano,,,0,0,0,49,20,1,['Greco'],[],0,36,1,5,9.0,0,"['no_rating', 'missing_review_count']"
vecchio-mulino-milano-r857093,thefork,857093,https://www.thefork.it/ristorante/vecchio-mulino-milano-r857093,Vecchio Mulino Milano,45.4786557,9.188517299999999,"Via Solferino, 44, Milano, 20121, Italia",Via Solferino,44,20121,Milano,8.9,17,1,1,0,23,,0,['Cucina locale'],[],1,24,1,5,8.8,0,[]
vertigo-r858012,thefork,858012,https://www.thefork.it/ristorante/vertigo-r858012,Vertigo,45.4503338,9.1605551,"Via Tortona, 35, Milano, 20144, Italia",Via Tortona,35,20144,Milano,,1,0,1,1,30,20,1,['Cucina internazionale'],[],0,7,0,0,,0,"['no_rating', 'low_review']"
via-stampa-r747250,thefork,747250,https://www.thefork.it/ristorante/via-stampa-r747250,Via Stampa,45.4599096,9.1829702,"Via Stampa, 8, Milano, 20123, Italia",Via Stampa,8,20123,Milano,7.7,158,1,1,0,47,,0,['Cucina locale'],[],1,56,1,5,7.7,0,[]
vincenzo-capuano-milano-pta-romana-r859135,thefork,859135,https://www.thefork.it/ristorante/vincenzo-capuano-milano-pta-romana-r859135,Vincenzo Capuano Milano Pta Romana,45.450501,9.2068051,"Via Lazzaro Papi, 7, Milano, 20135, Italia",Via Lazzaro Papi,7,20135,Milano,8.7,222,1,1,0,20,20,1,"['Pizzeria', 'Europeo', 'Italiano']",[],0,10,1,5,8.7,0,[]
vincenzo-capuano-milano-san-siro-r850528,thefork,850528,https://www.thefork.it/ristorante/vincenzo-capuano-milano-san-siro-r850528,Vincenzo Capuano Milano san siro,45.480582252153184,9.129438965814991,"Piazzale dello Sport, 6, Milano, 20148, Italia",Piazzale dello Sport,6,20148,Milano,8.6,919,1,1,0,20,,0,['Pizzeria'],[],0,37,1,5,7.8,0,[]
viro-steak-restaurant-milano-r833986,thefork,833986,https://www.thefork.it/ristorante/viro-steak-restaurant-milano-r833986,Viro Steak Restaurant Milano,45.4764099,9.2027811,"Via Lodovico Settala, 2, Milano, 20124, Italia",Via Lodovico Settala,2,20124,Milano,9.0,45,1,1,0,42,,0,['Di Carne'],[],0,42,1,5,8.3,0,[]
vista-duomo-r695891,thefork,695891,https://www.thefork.it/ristorante/vista-duomo-r695891,Vista Duomo,45.4645968,9.1883072,"P.za del Duomo, 17, Milano, 20121, Italia",P.za del Duomo,17,20121,Milano,9.1,1399,1,1,0,50,,0,['Cucina locale'],[],1,54,1,5,9.6,0,[]
voglia-milano-r842699,thefork,842699,https://www.thefork.it/ristorante/voglia-milano-r842699,Voglia Milano,45.4762734,9.204545999999999,"Via Panfilo Castaldi, 33, Milano, 20124, Italia",Via Panfilo Castaldi,33,20124,Milano,8.3,111,1,1,0,50,30,1,['Mediterraneo'],[],0,40,1,5,5.3,1,['rating_sample_divergent']
volti-involtino-veritas-r830383,thefork,830383,https://www.thefork.it/ristorante/volti-involtino-veritas-r830383,Voltì - Involtino Veritas,45.47906529999999,9.1838651,"Via Alessandro Volta, 7, Milano, 20121, Italia",Via Alessandro Volta,7,20121,Milano,9.1,104,1,1,0,16,20,1,"['Italiano', 'Europeo']","['vegan', 'vegetarian']",1,18,1,5,9.3,0,[]
volvere-passion-for-grill-r340629,thefork,340629,https://www.thefork.it/ristorante/volvere-passion-for-grill-r340629,Volverè Passion for grill,45.4886765,9.1631096,"Via Principe Eugenio, 8, Milano, 20155, Italia",Via Principe Eugenio,8,20155,Milano,8.9,3558,1,1,0,38,30,1,"['Di Carne', 'Europeo', 'Spagnolo', 'Steakhouse']","['gluten_free', 'vegetarian']",1,15,1,5,8.3,0,[]
wadi-rum-cucina-giordana-r818438,thefork,818438,https://www.thefork.it/ristorante/wadi-rum-cucina-giordana-r818438,Wadi Rum Cucina Giordana,45.46046580000001,9.151481799999999,"Via Antonio Cecchi, 10, Milano, 20146, Italia",Via Antonio Cecchi,10,20146,Milano,9.0,37,1,1,0,35,30,1,"['Libanese', 'Orientale']",['vegetarian'],1,11,1,5,9.3,0,[]
